2021,8,1172.893718
2021,9,1184.19424
2021,10,1194.332695
2021,11,1195.187172
2021,12,1195.852735
2022,1,1207.952786
2022,2,1210.61428
2022,3,1233.137104
2022,4,1247.339419
2022,5,1280.573032
2022,6,1290.908086
2022,7,1320.682252
2022,8,1312.3334
2022,9,1409.724028
2022,10,1441.085314
2022,11,1371.739304
2022,12,1305.941018
